,Energy_1,Energy_2,Trip,Average_Speeds,Style,Motor_Way,City,Country_Road,Tire_Type,Parking_Heat,Consumption_1,Consumption_2
1637,"['0,23']",0.23,"['2,0']",17.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"11,50",11.9
1638,"['1,20']",1.2,"['6,0']",15.0,['Fast'],0.0,1.0,0.0,['Summer tires'],0.0,"20,00",20.0
1639,"['0,26']",0.26,"['2,0']",21.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"13,00",13.2
1640,"['9,17']",9.17,"['74,0']",51.0,['Moderate'],1.0,0.0,1.0,['Summer tires'],0.0,"12,39",12.4
1641,"['8,19']",8.19,"['70,0']",68.0,['Moderate'],1.0,0.0,1.0,['Summer tires'],0.0,"11,70",11.7
1642,"['0,46']",0.46,"['4,0']",25.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"11,50",4.0
1643,[],,[],,[],,,,[],,,
1644,"['1,89']",1.89,"['24,0']",41.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,88",7.9
1645,"['3,44']",3.44,"['20,0']",48.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,20",17.2
1646,"['0,86']",0.86,"['6,0']",19.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"14,33",14.4
1647,"['1,66']",1.66,"['20,0']",40.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"8,30",8.3
1648,"['3,42']",3.42,"['20,0']",51.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,10",17.1
1649,"['1,70']",1.7,"['20,0']",48.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"8,50",8.5
1650,"['3,42']",3.42,"['20,0']",47.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,10",17.1
1651,"['0,43']",0.43,"['3,0']",27.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"14,33",14.5
1652,"['1,78']",1.78,"['22,0']",40.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"8,09",8.1
1653,"['3,44']",3.44,"['20,0']",51.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,20",12.7
1654,"['1,48']",1.48,"['20,0']",51.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,40",7.4
1655,"['3,40']",3.4,"['20,0']",46.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,00",17.0
1656,"['2,85']",2.85,"['25,0']",44.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"11,40",11.4
1657,"['3,36']",3.36,"['29,0']",43.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"11,59",11.6
1658,"['8,40']",8.4,"['70,0']",56.0,['Moderate'],1.0,0.0,1.0,['Summer tires'],0.0,"12,00",12.0
1659,"['2,70']",2.7,"['33,0']",40.0,['Moderate'],1.0,1.0,0.0,['Summer tires'],0.0,"8,18",8.2
1660,"['7,97']",7.97,"['67,0']",65.0,['Moderate'],1.0,1.0,0.0,['Summer tires'],0.0,"11,90",11.9
1661,"['3,32']",3.32,"['20,0']",49.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,60",16.6
1662,"['4,38']",4.38,"['30,0']",28.0,['Normal'],0.0,1.0,1.0,['Summer tires'],0.0,"14,60",14.6
1663,"['1,50']",1.5,"['20,0']",51.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,50",7.5
1664,"['1,52']",1.52,"['10,0']",23.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"15,20",15.2
1665,"['1,79']",1.79,"['23,0']",40.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,78",7.8
1666,"['3,38']",3.38,"['20,0']",46.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,90",16.9
1667,"['0,30']",0.3,"['2,0']",23.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"15,00",15.2
1668,"['1,89']",1.89,"['21,0']",51.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"9,00",9.0
1669,"['3,42']",3.42,"['20,0']",51.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,10",17.1
1670,"['1,40']",1.4,"['21,0']",38.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"6,67",6.7
1671,"['3,42']",3.42,"['20,0']",44.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,10",17.1
1672,"['1,46']",1.46,"['20,0']",44.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,30",7.3
1673,"['3,50']",3.5,"['20,0']",49.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,50",17.5
1674,[],,[],,[],,,,[],,,
1675,"['1,44']",1.44,"['20,0']",42.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,20",7.2
1676,"['3,50']",3.5,"['20,0']",47.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"17,50",17.5
1677,"['0,89']",0.89,"['11,0']",39.0,['Moderate'],1.0,1.0,0.0,['Summer tires'],0.0,"8,09",8.1
1678,"['0,13']",0.13,"['2,0']",38.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"6,50",6.4
1679,"['3,54']",3.54,"['20,0']",43.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,70",17.7
1680,"['0,59']",0.59,"['5,0']",26.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"11,80",11.9
1681,"['1,89']",1.89,"['24,0']",34.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,88",7.9
1682,"['3,42']",3.42,"['20,0']",52.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,10",17.1
1683,"['3,24']",3.24,"['20,0']",46.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,20",16.2
1684,"['1,68']",1.68,"['20,0']",36.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"8,40",8.4
1685,"['3,50']",3.5,"['20,0']",47.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,50",17.5
1686,"['1,52']",1.52,"['20,0']",51.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,60",7.6
1687,"['11,68']",11.69,"['86,0']",63.0,['Moderate'],1.0,0.0,1.0,['Summer tires'],0.0,"13,58",13.8
1688,"['2,46']",2.46,"['18,0']",44.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"13,67",13.7
1689,"['2,94']",2.94,"['23,0']",61.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"12,78",12.8
1690,"['3,22']",3.22,"['23,0']",46.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"14,00",14.0
1691,"['3,48']",3.48,"['20,0']",45.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,40",17.4
1692,"['2,50']",2.5,"['33,0']",42.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"7,58",7.6
1693,"['3,52']",3.52,"['20,0']",52.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"17,60",17.6
1694,"['1,48']",1.48,"['20,0']",54.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"7,40",7.4
1695,"['3,36']",3.36,"['20,0']",45.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"16,80",16.8
1696,"['1,78']",1.78,"['22,0']",49.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"8,09",8.1
1697,"['3,64']",3.64,"['20,0']",47.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"18,20",18.2
1698,"['2,04']",2.04,"['20,0']",50.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"10,20",10.2
1699,"['3,64']",3.64,"['20,0']",37.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"18,20",18.2
1700,"['4,62']",4.62,"['34,0']",44.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"13,59",13.6
1701,"['3,66']",3.66,"['37,0']",40.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"9,89",9.9
1702,"['3,94']",3.94,"['20,0']",57.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"19,70",19.7
1703,"['0,49']",0.49,"['4,0']",23.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"12,25",12.4
1704,"['2,52']",2.52,"['25,0']",39.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"10,08",10.1
1705,[],,[],,[],,,,[],,,
1706,"['3,50']",3.5,"['20,0']",54.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,50",17.5
1707,"['2,97']",2.97,"['33,0']",44.0,['Normal'],0.0,1.0,1.0,['Summer tires'],0.0,"9,00",9.0
1708,"['3,34']",3.34,"['20,0']",49.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,70",16.7
1709,"['1,78']",1.78,"['20,0']",54.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"8,90",8.9
1710,"['3,42']",3.42,"['20,0']",47.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"17,10",17.1
1711,"['1,94']",1.94,"['24,0']",40.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"8,08",8.1
1712,"['3,58']",3.58,"['20,0']",52.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"17,90",17.9
1713,"['0,13']",0.13,"['1,0']",15.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"13,00",13.1
1714,"['1,74']",1.74,"['20,0']",53.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"8,70",8.7
1715,"['3,72']",3.72,"['20,0']",50.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"18,60",18.6
1716,"['5,19']",5.19,"['44,0']",42.0,['Moderate'],1.0,0.0,1.0,['Summer tires'],0.0,"11,80",11.8
1717,"['23,32']",23.32,"['216,0']",57.0,['Moderate'],1.0,0.0,1.0,['Summer tires'],0.0,"10,80",10.8
1718,"['5,17']",5.16,"['42,0']",64.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"12,31",12.3
1719,"['19,89']",19.89,"['173,0']",58.0,['Moderate'],1.0,0.0,1.0,['Summer tires'],0.0,"11,50",11.5
1720,"['8,05']",8.05,"['70,0']",60.0,['Moderate'],1.0,0.0,0.0,['Summer tires'],0.0,"11,50",11.5
1721,"['3,52']",3.52,"['20,0']",56.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,60",17.6
1722,"['3,89']",3.89,"['41,0']",41.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"9,49",9.5
1723,"['3,20']",3.2,"['20,0']",43.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,00",16.0
1724,"['1,64']",1.64,"['20,0']",51.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"8,20",8.2
1725,"['3,28']",3.28,"['20,0']",41.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,40",16.4
1726,"['0,33']",0.33,"['2,0']",19.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"16,50",16.9
1727,"['2,02']",2.02,"['22,0']",44.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"9,18",9.2
1728,"['3,40']",3.4,"['20,0']",39.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,00",17.0
1729,"['0,10']",0.1,"['1,0']",15.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"10,00",10.3
1730,"['1,54']",1.54,"['20,0']",53.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,70",7.7
1731,"['3,28']",3.28,"['20,0']",48.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,40",16.4
1732,"['30,10']",30.1,"['243,0']",48.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"12,39",12.4
1733,"['0,10']",0.1,"['1,0']",14.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"10,00",10.1
1734,"['0,14']",0.14,"['1,0']",13.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"14,00",14.3
1735,"['1,52']",1.52,"['20,0']",48.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"7,60",7.6
1736,[],,[],,[],,,,[],,,
1737,"['3,38']",3.38,"['20,0']",50.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"16,90",16.9
1738,"['3,46']",3.46,"['20,0']",50.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"17,30",17.3
1739,"['0,11']",0.11,"['1,0']",14.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"11,00",11.4
1740,"['1,64']",1.64,"['20,0']",42.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"8,20",8.2
1741,"['3,44']",3.44,"['20,0']",45.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,20",17.2
1742,"['0,91']",0.91,"['7,0']",24.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"13,00",13.1
1743,"['2,02']",0.91,"['22,0']",24.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"9,18",9.3
1744,"['1,76']",1.76,"['22,0']",41.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"8,00",8.0
1745,"['2,34']",2.34,"['20,0']",42.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"11,70",17.7
1746,"['2,72']",2.72,"['32,0']",42.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"8,50",8.5
1747,"['3,66']",3.66,"['20,0']",36.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"18,30",18.3
1748,"['18,24']",18.24,"['160,0']",61.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"11,40",11.4
1749,"['0,41']",0.4,"['3,0']",26.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"13,67",13.5
1750,"['0,27']",0.28,"['3,0']",29.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"9,00",9.3
1751,"['0,58']",0.58,"['4,0']",34.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"14,50",14.4
1752,"['22,25']",22.25,"['187,0']",53.0,['Moderate'],1.0,0.0,1.0,['Summer tires'],0.0,"11,90",11.9
1753,"['3,42']",3.42,"['20,0']",54.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"17,10",17.1
1754,"['3,61']",3.61,"['32,0']",36.0,['Normal'],0.0,1.0,1.0,['Summer tires'],0.0,"11,28",11.3
1755,"['0,10']",0.1,"['1,0']",15.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"10,00",10.6
1756,"['1,60']",1.6,"['20,0']",55.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"8,00",8.0
1757,"['3,56']",3.56,"['20,0']",47.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"17,80",17.8
1758,"['0,34']",0.34,"['2,0']",17.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"17,00",17.0
1759,"['1,83']",1.87,"['21,0']",53.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"8,71",8.7
1760,"['3,58']",3.58,"['20,0']",49.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"17,90",17.9
1761,"['3,63']",3.63,"['33,0']",42.0,['Normal'],0.0,1.0,1.0,['Summer tires'],0.0,"11,00",11.0
1762,"['3,90']",3.9,"['20,0']",47.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"19,50",19.5
1763,"['12,75']",12.75,"['117,0']",45.0,['Normal'],0.0,1.0,1.0,['Summer tires'],0.0,"10,90",10.9
1764,"['12,67']",12.67,"['96,0']",45.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"13,20",13.2
1765,"['7,42']",7.42,"['64,0']",63.0,['Normal'],1.0,1.0,0.0,['Summer tires'],0.0,"11,59",11.6
1766,"['3,62']",3.62,"['20,0']",47.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"18,10",18.1
1767,[],,[],,[],,,,[],,,
1768,"['0,05']",0.05,"['0,5']",19.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"10,00",9.4
1769,"['1,64']",1.64,"['20,0']",52.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"8,20",8.2
1770,"['1,66']",1.66,"['20,0']",51.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"8,30",8.3
1771,"['3,46']",3.46,"['20,0']",55.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"17,30",17.3
1772,"['2,87']",2.87,"['33,0']",42.0,['Normal'],0.0,1.0,1.0,['Summer tires'],0.0,"8,70",8.7
1773,"['3,46']",3.46,"['20,0']",50.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"17,30",17.2
1774,"['0,29']",0.29,"['2,0']",24.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"14,50",14.5
1775,"['1,71']",1.71,"['22,0']",47.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"7,77",7.8
1776,"['3,62']",3.62,"['20,0']",50.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"18,10",18.1
1777,"['1,60']",1.6,"['20,0']",47.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"8,00",8.0
1778,"['3,34']",3.34,"['20,0']",50.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,70",16.7
1779,"['1,54']",1.54,"['20,0']",50.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,70",7.7
1780,"['3,26']",3.26,"['20,0']",44.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,30",16.3
1781,"['3,01']",3.01,"['35,0']",27.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"8,60",8.6
1782,"['3,52']",3.52,"['20,0']",43.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,60",17.6
1783,"['0,28']",0.28,"['2,0']",25.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"14,00",14.4
1784,"['1,74']",1.73,"['22,0']",37.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,91",7.9
1785,"['3,36']",3.36,"['20,0']",49.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,80",16.8
1786,"['1,65']",1.65,"['22,0']",43.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,50",7.5
1787,"['3,32']",3.32,"['20,0']",49.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,60",16.6
1788,"['3,57']",3.57,"['25,0']",58.0,['Normal'],1.0,0.0,0.0,['Summer tires'],0.0,"14,28",14.3
1789,"['4,85']",4.85,"['43,0']",46.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"11,28",11.3
1790,"['2,99']",2.99,"['26,0']",54.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"11,50",11.5
1791,"['3,10']",3.1,"['23,0']",48.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"13,48",13.5
1792,"['1,62']",1.62,"['20,0']",52.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"8,10",8.1
1793,"['3,50']",3.5,"['20,0']",53.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"17,50",17.5
1794,"['8,89']",8.89,"['70,0']",70.0,['Normal'],1.0,0.0,1.0,['Summer tires'],0.0,"12,70",12.7
1795,"['8,61']",8.61,"['70,0']",62.0,['Normal'],1.0,0.0,0.0,['Summer tires'],0.0,"12,30",12.3
1796,"['0,91']",0.91,"['8,0']",29.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"11,38",11.4
1797,"['1,58']",1.58,"['20,0']",41.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,90",7.9
1798,[],,[],,[],,,,[],,,
1799,"['3,62']",3.62,"['20,0']",50.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"18,10",18.1
1800,"['0,33']",0.32,"['2,0']",30.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"16,50",16.3
1801,"['1,97']",1.97,"['21,0']",36.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"9,38",9.4
1802,"['3,62']",3.62,"['20,0']",53.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"18,10",18.1
1803,"['3,36']",3.6,"['35,0']",36.0,['Normal'],0.0,1.0,1.0,['Summer tires'],0.0,"9,60",9.6
1804,"['3,68']",3.68,"['20,0']",47.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"18,40",18.4
1805,"['0,42']",0.42,"['3,0']",25.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"14,00",14.2
1806,"['0,34']",0.34,"['3,0']",33.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"11,33",11.4
1807,"['3,78']",3.78,"['42,0']",49.0,['Moderate'],1.0,0.0,1.0,['Summer tires'],0.0,"9,00",9.0
1808,"['8,67']",8.67,"['59,0']",47.0,['Normal'],1.0,1.0,0.0,['Summer tires'],0.0,"14,69",14.7
1809,"['8,84']",8.84,"['56,0']",57.0,['Normal'],1.0,1.0,0.0,['Summer tires'],0.0,"15,79",15.8
1810,"['0,13']",0.13,"['1,0']",18.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"13,00",13.2
1811,"['1,94']",1.94,"['20,0']",46.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"9,70",9.7
1812,"['3,82']",3.82,"['20,0']",49.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"19,10",19.1
1813,"['1,98']",1.98,"['20,0']",39.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"9,90",9.9
1814,"['3,94']",3.94,"['20,0']",44.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"19,70",19.7
1815,"['2,40']",2.4,"['20,0']",38.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"12,00",12.0
1816,"['5,65']",5.64,"['30,0']",39.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"18,83",18.8
1817,"['0,34']",0.34,"['2,0']",28.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"17,00",17.0
1818,"['2,55']",2.55,"['22,0']",40.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"11,59",11.6
1819,"['4,14']",4.14,"['20,0']",37.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"20,70",20.7
1820,"['2,26']",2.26,"['20,0']",56.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"11,30",11.3
1821,"['3,80']",3.8,"['20,0']",48.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"19,00",19.0
1822,"['0,65']",0.65,"['4,0']",24.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"16,25",16.3
1823,"['1,83']",1.83,"['14,0']",24.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"13,07",13.1
1824,"['0,30']",0.3,"['2,0']",16.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"15,00",15.1
1825,"['1,68']",1.68,"['20,0']",41.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"8,40",8.4
1826,"['3,54']",3.54,"['20,0']",54.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"17,70",17.7
1827,"['1,64']",1.64,"['20,0']",46.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"8,20",8.2
1828,"['3,78']",3.78,"['20,0']",49.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"18,90",18.9
1829,[],,[],,[],,,,[],,,
1830,"['1,74']",1.74,"['20,0']",45.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"8,70",8.7
1831,"['3,74']",20.0,"['20,0']",45.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"18,70",18.7
1832,"['1,92']",1.92,"['20,0']",46.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"9,60",9.6
1833,"['3,90']",3.9,"['20,0']",48.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"19,50",19.5
1834,"['1,86']",1.86,"['20,0']",50.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"9,30",9.3
1835,"['4,12']",4.12,"['20,0']",54.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"20,60",20.6
1836,"['2,87']",2.11,"['23,0']",43.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"12,48",9.2
1837,"['1,01']",1.01,"['11,0']",35.0,['Normal'],0.0,1.0,1.0,['Summer tires'],0.0,"9,18",9.2
1838,"['2,87']",2.87,"['23,0']",37.0,['Normal'],1.0,1.0,0.0,['Summer tires'],0.0,"12,48",12.5
1839,"['0,49']",0.49,"['4,0']",24.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"12,25",12.4
1840,"['3,92']",3.92,"['20,0']",44.0,['Fast'],1.0,1.0,1.0,['Summer tires'],0.0,"19,60",19.6
1841,"['1,42']",1.42,"['19,0']",50.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,47",7.5
1842,"['3,53']",3.53,"['19,0']",46.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"18,58",18.6
1843,"['1,61']",1.61,"['19,0']",53.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"8,47",8.5
1844,"['0,11']",0.11,"['1,0']",15.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"11,00",11.7
1845,"['3,60']",3.6,"['20,0']",44.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"18,00",18.0
1846,"['0,35']",0.35,"['2,0']",18.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"17,50",17.9
1847,"['1,98']",1.98,"['22,0']",38.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"9,00",9.0
1848,"['3,66']",3.66,"['19,0']",44.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"19,26",18.3
1849,"['1,66']",1.66,"['20,0']",41.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"8,30",8.3
1850,"['3,72']",3.72,"['20,0']",46.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"18,60",18.6
1851,"['3,63']",3.63,"['36,0']",42.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"10,08",10.1
1852,"['4,00']",4.0,"['20,0']",47.0,['Fast'],1.0,1.0,1.0,['Winter tires'],0.0,"20,00",20.0
1853,"['1,57']",1.58,"['19,0']",38.0,['Normal'],1.0,1.0,1.0,['Winter tires'],0.0,"8,26",8.3
1854,"['0,11']",0.11,"['1,0']",17.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"11,00",11.5
1855,"['3,76']",3.76,"['20,0']",48.0,['Normal'],1.0,1.0,1.0,['Winter tires'],0.0,"18,80",18.8
1856,"['1,88']",1.88,"['20,0']",44.0,['Normal'],1.0,1.0,1.0,['Winter tires'],0.0,"9,40",9.4
1857,"['3,96']",3.96,"['20,0']",48.0,['Normal'],1.0,1.0,1.0,['Winter tires'],0.0,"19,80",19.8
